date,product,country,impressions
6/23/2019,Spiderman,bf,2
6/1/2019,Spiderman,pt,42
6/1/2019,Spiderman,vn,9777
6/1/2019,Spiderman,dj,6
5/11/2019,Spiderman,es,9727
5/11/2019,Spiderman,pa,528
5/11/2019,Spiderman,se,2110
5/11/2019,Spiderman,cy,1
5/11/2019,Spiderman,re,0
5/11/2019,Spiderman,na,3
5/4/2019,Spiderman,mz,6
6/3/2019,Spiderman,so,2
6/14/2019,Spiderman,uy,113
6/14/2019,Spiderman,mu,1
6/14/2019,Spiderman,by,0
5/31/2019,Spiderman,se,2398
6/13/2019,Spiderman,cl,9104
6/13/2019,Spiderman,ky,2
6/13/2019,Spiderman,ps,0
7/1/2019,Spiderman,ve,14895
7/1/2019,Spiderman,hu,24
5/24/2019,Spiderman,hu,18
5/24/2019,Spiderman,ao,9
5/24/2019,Spiderman,bo,11
5/24/2019,Spiderman,so,0
6/7/2019,Spiderman,mt,2
6/7/2019,Spiderman,km,3
6/7/2019,Spiderman,pg,1
6/10/2019,Spiderman,mn,0
6/9/2019,Spiderman,bh,3
5/15/2019,Spiderman,br,74840
5/15/2019,Spiderman,ro,70
5/15/2019,Spiderman,ma,3
5/15/2019,Spiderman,ly,0
6/12/2019,Spiderman,ch,118
6/12/2019,Spiderman,pe,20408
6/12/2019,Spiderman,,0
5/14/2019,Spiderman,hk,0
5/14/2019,Spiderman,np,2
5/14/2019,Spiderman,gf,0
6/2/2019,Spiderman,fr,18725
6/2/2019,Spiderman,mg,4
6/5/2019,Spiderman,es,14794
5/22/2019,Spiderman,gt,15
5/22/2019,Spiderman,sn,0
6/28/2019,Spiderman,cy,1
6/21/2019,Spiderman,ec,109
6/21/2019,Spiderman,ir,0
6/21/2019,Spiderman,ba,1
6/21/2019,Spiderman,bj,2
6/21/2019,Spiderman,km,2
5/23/2019,Spiderman,in,76564
5/23/2019,Spiderman,hk,0
5/23/2019,Spiderman,ps,0
5/23/2019,Spiderman,uz,2
5/23/2019,Spiderman,tt,12
5/23/2019,Spiderman,ru,0
5/5/2019,Spiderman,ug,11
5/5/2019,Spiderman,mz,1
5/29/2019,Spiderman,ar,18078
5/29/2019,Spiderman,gt,11
5/29/2019,Spiderman,tl,14
5/8/2019,Spiderman,pe,16594
5/8/2019,Spiderman,cf,1
5/8/2019,Spiderman,sz,11
5/8/2019,Spiderman,gq,1
5/19/2019,Spiderman,au,5730
6/30/2019,Spiderman,nl,3841
6/30/2019,Spiderman,it,6580
6/30/2019,Spiderman,eg,61
6/30/2019,Spiderman,gy,0
6/30/2019,Spiderman,zw,6
6/29/2019,Spiderman,na,7
6/20/2019,Spiderman,bd,174
6/20/2019,Spiderman,fi,1445
6/20/2019,Spiderman,gr,39
6/20/2019,Spiderman,iq,43
6/20/2019,Spiderman,by,0
5/7/2019,Spiderman,ht,11
5/7/2019,Spiderman,bz,4
5/30/2019,Spiderman,bt,74
6/6/2019,Spiderman,uy,150
6/6/2019,Spiderman,bz,1
6/6/2019,Spiderman,ir,0
5/6/2019,Spiderman,bd,33
5/6/2019,Spiderman,jp,573
5/6/2019,Spiderman,ng,102
5/6/2019,Spiderman,kh,11
5/6/2019,Spiderman,hr,8
5/6/2019,Spiderman,ht,2
6/19/2019,Spiderman,pt,32
6/19/2019,Spiderman,uy,135
6/19/2019,Spiderman,az,2
5/1/2019,Spiderman,mq,1
5/27/2019,Spiderman,ec,111
5/27/2019,Spiderman,jp,218
5/27/2019,Spiderman,hk,0
5/27/2019,Spiderman,cf,2
5/27/2019,Spiderman,cm,11
6/18/2019,Spiderman,kw,8
6/18/2019,Spiderman,gp,0
6/4/2019,Spiderman,pe,21297
6/4/2019,Spiderman,mg,26
6/4/2019,Spiderman,th,8822
6/4/2019,Spiderman,at,989
6/4/2019,Spiderman,do,6
5/20/2019,Spiderman,mx,26575
5/20/2019,Spiderman,il,322
5/20/2019,Spiderman,lb,6
5/20/2019,Spiderman,vc,0
6/15/2019,Spiderman,hr,1
6/15/2019,Spiderman,tz,0
6/15/2019,Spiderman,kr,0
6/8/2019,Spiderman,iq,38
6/8/2019,Spiderman,do,22
6/25/2019,Spiderman,ch,46
6/25/2019,Spiderman,bt,2
6/25/2019,Spiderman,mv,1
5/3/2019,Spiderman,ph,26217
5/3/2019,Spiderman,tt,2
5/3/2019,Spiderman,is,1
6/27/2019,Spiderman,ca,16514
6/27/2019,Spiderman,fr,18308
6/27/2019,Spiderman,sr,11
5/13/2019,Spiderman,yt,0
6/9/2019,Spiderman,ee,3
6/9/2019,Spiderman,bg,8
6/9/2019,Spiderman,gt,6
6/10/2019,Spiderman,nz,1
5/25/2019,Spiderman,pl,41
5/25/2019,Spiderman,sv,2
5/25/2019,Spiderman,mt,10
5/25/2019,Spiderman,gy,1
6/17/2019,Spiderman,bg,10
6/17/2019,Spiderman,fj,0
6/17/2019,Spiderman,cm,2
6/24/2019,Spiderman,ch,78
5/2/2019,Spiderman,ie,1134
5/1/2019,Spiderman,th,7345
5/2/2019,Spiderman,tj,2
6/16/2019,Spiderman,rs,2
6/16/2019,Spiderman,ir,0
6/16/2019,Spiderman,az,6
6/16/2019,Spiderman,ml,2
5/10/2019,Spiderman,cz,5
5/10/2019,Spiderman,row,0
5/10/2019,Spiderman,hr,0
6/26/2019,Spiderman,ge,0
6/26/2019,Spiderman,jo,2
5/12/2019,Spiderman,ke,38
5/12/2019,Spiderman,hu,18
5/12/2019,Spiderman,uy,570
5/12/2019,Spiderman,no,1182
5/12/2019,Spiderman,jp,462
5/12/2019,Spiderman,ao,8
5/12/2019,Spiderman,gh,22
5/12/2019,Spiderman,bw,16
5/12/2019,Spiderman,pg,1
5/9/2019,Spiderman,vn,11462
5/9/2019,Spiderman,no,1600
5/9/2019,Spiderman,lk,7
5/9/2019,Spiderman,mh,1
5/9/2019,Spiderman,ao,2
5/9/2019,Spiderman,bs,0
5/9/2019,Spiderman,tz,0
5/21/2019,Spiderman,jp,257
5/21/2019,Spiderman,ci,0
5/21/2019,Spiderman,na,6
5/18/2019,Spiderman,unknown,1410
5/16/2019,Spiderman,nl,3991
5/16/2019,Spiderman,es,14581
5/16/2019,Spiderman,py,2
6/22/2019,Spiderman,it,8903
6/22/2019,Spiderman,tt,7
6/22/2019,Spiderman,ke,14
6/22/2019,Spiderman,ua,14
6/22/2019,Spiderman,al,2
6/22/2019,Spiderman,cr,2
5/26/2019,Spiderman,hu,33
5/26/2019,Spiderman,gb,22733
5/26/2019,Spiderman,gq,1
5/26/2019,Spiderman,mm,0
6/23/2019,Spiderman,ir,0
6/1/2019,Spiderman,fr,16422
6/1/2019,Spiderman,ba,1
6/1/2019,Spiderman,lu,9
6/1/2019,Spiderman,zw,16
5/11/2019,Spiderman,mu,10
5/17/2019,Spiderman,tg,8
5/17/2019,Spiderman,ni,6
5/17/2019,Spiderman,sv,0
6/3/2019,Spiderman,nz,5
6/14/2019,Spiderman,pt,18
6/14/2019,Spiderman,hr,1
6/14/2019,Spiderman,ee,7
5/31/2019,Spiderman,ec,130
5/31/2019,Spiderman,ve,13843
5/31/2019,Spiderman,nl,3746
5/31/2019,Spiderman,sa,18
5/31/2019,Spiderman,pr,6
5/31/2019,Spiderman,tl,4
6/13/2019,Spiderman,vn,10619
7/1/2019,Spiderman,it,9798
7/1/2019,Spiderman,ru,0
7/1/2019,Spiderman,zw,2
5/24/2019,Spiderman,ch,98
5/24/2019,Spiderman,ky,2
5/24/2019,Spiderman,tt,6
5/24/2019,Spiderman,lu,3
5/24/2019,Spiderman,bj,2
6/7/2019,Spiderman,in,63694
6/7/2019,Spiderman,ph,23954
6/7/2019,Spiderman,th,8590
6/9/2019,Spiderman,sv,0
6/9/2019,Spiderman,me,0
5/15/2019,Spiderman,ca,17582
5/15/2019,Spiderman,ye,18
5/15/2019,Spiderman,il,389
5/15/2019,Spiderman,ug,84
5/15/2019,Spiderman,cg,2
6/12/2019,Spiderman,kh,543
6/12/2019,Spiderman,mk,0
6/12/2019,Spiderman,al,0
5/14/2019,Spiderman,do,10
5/14/2019,Spiderman,uz,31
6/2/2019,Spiderman,cl,8071
6/2/2019,Spiderman,nl,3437
6/2/2019,Spiderman,gp,0
6/5/2019,Spiderman,mx,27102
6/5/2019,Spiderman,fi,1934
6/5/2019,Spiderman,hu,25
6/5/2019,Spiderman,cr,52
5/22/2019,Spiderman,gh,41
5/22/2019,Spiderman,dj,0
5/22/2019,Spiderman,bs,0
6/28/2019,Spiderman,au,11082
6/28/2019,Spiderman,hr,0
6/28/2019,Spiderman,af,1
6/21/2019,Spiderman,hn,0
6/21/2019,Spiderman,pg,1
6/21/2019,Spiderman,pr,2
5/5/2019,Spiderman,in,39734
5/5/2019,Spiderman,tn,55
5/5/2019,Spiderman,bo,6
5/5/2019,Spiderman,ht,6
5/29/2019,Spiderman,cz,14
5/29/2019,Spiderman,eg,91
5/29/2019,Spiderman,mz,2
5/29/2019,Spiderman,ni,2
5/29/2019,Spiderman,mq,0
5/8/2019,Spiderman,at,944
5/8/2019,Spiderman,mx,27309
5/8/2019,Spiderman,lv,7
5/8/2019,Spiderman,cv,39
5/8/2019,Spiderman,ga,1
5/8/2019,Spiderman,bb,0
5/19/2019,Spiderman,kh,431
5/19/2019,Spiderman,us,214166
5/28/2019,Spiderman,ae,33
5/28/2019,Spiderman,bd,65
5/28/2019,Spiderman,rs,2
6/29/2019,Spiderman,hn,35
6/29/2019,Spiderman,lb,1
6/20/2019,Spiderman,sg,2867
6/20/2019,Spiderman,tn,45
6/20/2019,Spiderman,mn,1
5/7/2019,Spiderman,ec,128
5/30/2019,Spiderman,mz,1
5/30/2019,Spiderman,py,10
5/30/2019,Spiderman,nl,4166
5/30/2019,Spiderman,ke,7
6/6/2019,Spiderman,,0
6/6/2019,Spiderman,gt,30
6/6/2019,Spiderman,et,62
6/6/2019,Spiderman,lv,1
5/6/2019,Spiderman,pg,4
5/6/2019,Spiderman,bz,0
5/6/2019,Spiderman,jo,12
6/19/2019,Spiderman,bd,186
6/19/2019,Spiderman,co,24414
6/19/2019,Spiderman,gt,21
6/19/2019,Spiderman,et,77
6/19/2019,Spiderman,pk,102
5/1/2019,Spiderman,bg,30
5/1/2019,Spiderman,pk,253
5/1/2019,Spiderman,bq,0
5/1/2019,Spiderman,re,0
5/1/2019,Spiderman,bo,8
5/1/2019,Spiderman,ga,18
5/1/2019,Spiderman,ru,0
5/27/2019,Spiderman,gt,96
5/27/2019,Spiderman,lr,1
5/27/2019,Spiderman,mg,3
5/27/2019,Spiderman,ma,6
6/18/2019,Spiderman,us,253321
6/18/2019,Spiderman,zw,6
6/18/2019,Spiderman,ml,1
6/4/2019,Spiderman,az,0
6/4/2019,Spiderman,fj,0
5/20/2019,Spiderman,lk,12
5/20/2019,Spiderman,be,30
5/20/2019,Spiderman,hk,0
6/8/2019,Spiderman,ga,2
6/8/2019,Spiderman,kw,1
5/3/2019,Spiderman,my,7101
5/3/2019,Spiderman,jo,15
6/27/2019,Spiderman,be,37
5/13/2019,Spiderman,na,2
6/10/2019,Spiderman,jp,219
6/10/2019,Spiderman,fi,2199
6/9/2019,Spiderman,au,5500
6/10/2019,Spiderman,om,2
6/9/2019,Spiderman,cy,0
5/25/2019,Spiderman,py,8
5/25/2019,Spiderman,lt,3
5/25/2019,Spiderman,mg,16
5/25/2019,Spiderman,yt,0
6/17/2019,Spiderman,ee,2
6/17/2019,Spiderman,sn,6
6/17/2019,Spiderman,ru,0
6/17/2019,Spiderman,gp,2
6/11/2019,Spiderman,th,9631
6/11/2019,Spiderman,bz,1
6/11/2019,Spiderman,hu,18
6/11/2019,Spiderman,kw,2
6/24/2019,Spiderman,lv,5
5/2/2019,Spiderman,in,64060
5/2/2019,Spiderman,row,0
6/16/2019,Spiderman,pe,16094
6/16/2019,Spiderman,za,28
5/10/2019,Spiderman,np,10
5/10/2019,Spiderman,cd,0
6/26/2019,Spiderman,ve,15222
6/26/2019,Spiderman,ae,29
6/26/2019,Spiderman,au,11652
6/26/2019,Spiderman,sc,1
6/26/2019,Spiderman,mg,3
5/12/2019,Spiderman,mg,12
5/12/2019,Spiderman,nz,29
5/12/2019,Spiderman,ge,1
5/12/2019,Spiderman,et,58
5/12/2019,Spiderman,re,0
5/9/2019,Spiderman,iq,31
5/9/2019,Spiderman,hk,0
5/21/2019,Spiderman,am,0
5/21/2019,Spiderman,mq,2
5/18/2019,Spiderman,tn,25
5/18/2019,Spiderman,be,52
5/18/2019,Spiderman,us,201862
5/18/2019,Spiderman,ua,37
5/18/2019,Spiderman,mg,5
5/18/2019,Spiderman,mn,0
5/18/2019,Spiderman,ru,0
5/16/2019,Spiderman,hu,22
5/16/2019,Spiderman,si,4
5/16/2019,Spiderman,mg,6
5/16/2019,Spiderman,tg,2
6/22/2019,Spiderman,jp,122
6/22/2019,Spiderman,rw,6
5/26/2019,Spiderman,kh,478
5/26/2019,Spiderman,cm,1
5/26/2019,Spiderman,mr,1
6/23/2019,Spiderman,in,46559
6/23/2019,Spiderman,lt,0
6/23/2019,Spiderman,ua,5
6/1/2019,Spiderman,ua,18
6/1/2019,Spiderman,at,1001
6/1/2019,Spiderman,mz,2
6/1/2019,Spiderman,ht,1
6/1/2019,Spiderman,kz,2
5/11/2019,Spiderman,jo,21
5/11/2019,Spiderman,de,6801
5/11/2019,Spiderman,ua,17
5/11/2019,Spiderman,pr,13
5/11/2019,Spiderman,lv,3
5/11/2019,Spiderman,ga,4
5/11/2019,Spiderman,so,6
5/4/2019,Spiderman,uy,685
5/4/2019,Spiderman,sn,24
5/4/2019,Spiderman,pt,15
5/4/2019,Spiderman,af,26
5/17/2019,Spiderman,us,247397
5/31/2019,Spiderman,cz,10
5/31/2019,Spiderman,pg,8
6/13/2019,Spiderman,cy,1
6/13/2019,Spiderman,es,14289
6/13/2019,Spiderman,jo,2
6/13/2019,Spiderman,ao,7
6/13/2019,Spiderman,mn,0
6/13/2019,Spiderman,kw,6
6/13/2019,Spiderman,cr,16
7/1/2019,Spiderman,tw,5746
7/1/2019,Spiderman,pa,62
7/1/2019,Spiderman,ng,50
7/1/2019,Spiderman,cv,1
7/1/2019,Spiderman,so,1
5/24/2019,Spiderman,bd,66
5/24/2019,Spiderman,sn,19
6/7/2019,Spiderman,id,17792
6/7/2019,Spiderman,et,42
6/7/2019,Spiderman,al,1
5/15/2019,Spiderman,mn,10
5/15/2019,Spiderman,bh,1
5/15/2019,Spiderman,kr,0
6/12/2019,Spiderman,sa,25
6/12/2019,Spiderman,jp,126
6/12/2019,Spiderman,co,26395
6/12/2019,Spiderman,kr,0
6/12/2019,Spiderman,jm,2
6/12/2019,Spiderman,mw,5
5/14/2019,Spiderman,af,50
5/14/2019,Spiderman,pr,26
5/14/2019,Spiderman,zm,5
6/2/2019,Spiderman,pk,30
6/5/2019,Spiderman,eg,66
6/5/2019,Spiderman,it,12238
6/5/2019,Spiderman,sn,4
6/5/2019,Spiderman,md,0
6/5/2019,Spiderman,na,4
5/22/2019,Spiderman,br,82746
5/22/2019,Spiderman,il,238
5/22/2019,Spiderman,lb,2
5/22/2019,Spiderman,mv,0
6/28/2019,Spiderman,lk,19
6/28/2019,Spiderman,li,3
6/28/2019,Spiderman,gr,18
6/28/2019,Spiderman,do,27
6/21/2019,Spiderman,es,10287
6/21/2019,Spiderman,gb,21941
6/21/2019,Spiderman,my,6142
5/23/2019,Spiderman,ua,22
5/5/2019,Spiderman,ae,19
5/5/2019,Spiderman,ua,16
5/29/2019,Spiderman,pl,14
5/29/2019,Spiderman,aw,2
5/8/2019,Spiderman,in,55096
5/8/2019,Spiderman,sk,6
5/8/2019,Spiderman,cl,8312
5/19/2019,Spiderman,hu,11
5/19/2019,Spiderman,lt,1
5/19/2019,Spiderman,ga,10
5/19/2019,Spiderman,lr,5
6/30/2019,Spiderman,ae,32
6/30/2019,Spiderman,es,8656
6/30/2019,Spiderman,ke,18
5/28/2019,Spiderman,mm,3
6/29/2019,Spiderman,eg,52
6/29/2019,Spiderman,pt,13
6/20/2019,Spiderman,lu,6
6/20/2019,Spiderman,ye,4
6/20/2019,Spiderman,fr,18675
6/20/2019,Spiderman,mz,0
6/20/2019,Spiderman,so,6
6/20/2019,Spiderman,cy,1
5/7/2019,Spiderman,id,43314
5/7/2019,Spiderman,rw,50
5/30/2019,Spiderman,cz,11
6/6/2019,Spiderman,fi,1843
6/6/2019,Spiderman,lt,2
6/6/2019,Spiderman,ni,1
5/6/2019,Spiderman,tw,5860
5/6/2019,Spiderman,gt,6
5/6/2019,Spiderman,lv,2
5/6/2019,Spiderman,dz,65
5/6/2019,Spiderman,cg,2
6/19/2019,Spiderman,kr,0
5/27/2019,Spiderman,pa,117
5/27/2019,Spiderman,ae,15
6/18/2019,Spiderman,et,38
6/18/2019,Spiderman,mu,1
6/18/2019,Spiderman,tt,0
6/4/2019,Spiderman,unknown,1407
6/4/2019,Spiderman,ch,102
6/4/2019,Spiderman,se,2270
6/4/2019,Spiderman,ru,0
6/4/2019,Spiderman,to,3
6/4/2019,Spiderman,gq,2
6/4/2019,Spiderman,ml,2
6/15/2019,Spiderman,mx,15553
6/8/2019,Spiderman,vn,9389
6/8/2019,Spiderman,lk,27
6/8/2019,Spiderman,bg,6
6/8/2019,Spiderman,be,58
6/25/2019,Spiderman,uz,1
6/25/2019,Spiderman,tg,2
5/3/2019,Spiderman,jp,495
5/3/2019,Spiderman,jm,9
5/3/2019,Spiderman,gy,2
5/3/2019,Spiderman,bh,0
5/3/2019,Spiderman,sr,2
6/27/2019,Spiderman,es,10581
6/27/2019,Spiderman,af,25
6/27/2019,Spiderman,row,0
6/27/2019,Spiderman,mq,0
5/13/2019,Spiderman,pr,14
5/13/2019,Spiderman,sl,1
5/13/2019,Spiderman,bw,39
6/9/2019,Spiderman,pa,101
6/10/2019,Spiderman,mx,23588
6/10/2019,Spiderman,tw,6308
6/9/2019,Spiderman,it,8247
5/25/2019,Spiderman,bg,21
5/25/2019,Spiderman,bd,61
6/17/2019,Spiderman,my,7966
6/11/2019,Spiderman,cy,1
6/11/2019,Spiderman,nz,6
6/11/2019,Spiderman,hn,2
6/24/2019,Spiderman,sg,2881
6/24/2019,Spiderman,tr,67
6/24/2019,Spiderman,af,43
6/24/2019,Spiderman,yt,8
6/24/2019,Spiderman,pg,7
5/2/2019,Spiderman,ee,6
5/2/2019,Spiderman,mz,10
5/2/2019,Spiderman,bm,3
6/16/2019,Spiderman,co,15621
6/16/2019,Spiderman,cl,7006
6/16/2019,Spiderman,gt,6
6/16/2019,Spiderman,gn,1
6/16/2019,Spiderman,bz,2
5/10/2019,Spiderman,et,82
5/10/2019,Spiderman,bq,0
5/10/2019,Spiderman,sm,6
5/10/2019,Spiderman,ao,2
6/26/2019,Spiderman,cn,13
6/26/2019,Spiderman,gf,0
5/12/2019,Spiderman,gr,86
5/12/2019,Spiderman,kz,2
5/12/2019,Spiderman,gp,0
5/9/2019,Spiderman,nz,18
5/9/2019,Spiderman,cv,1
5/9/2019,Spiderman,bm,0
5/18/2019,Spiderman,jp,234
5/16/2019,Spiderman,mx,24378
5/16/2019,Spiderman,ht,6
5/16/2019,Spiderman,hk,0
5/16/2019,Spiderman,mq,0
6/22/2019,Spiderman,ca,15089
5/26/2019,Spiderman,no,1303
5/26/2019,Spiderman,ge,1
6/23/2019,Spiderman,us,176037
6/23/2019,Spiderman,gh,18
6/23/2019,Spiderman,sk,7
6/23/2019,Spiderman,mv,0
6/23/2019,Spiderman,al,0
6/1/2019,Spiderman,mt,14
6/1/2019,Spiderman,ro,50
6/1/2019,Spiderman,lt,0
5/11/2019,Spiderman,il,282
5/11/2019,Spiderman,bm,1
5/4/2019,Spiderman,dk,1094
5/4/2019,Spiderman,vn,10584
5/4/2019,Spiderman,zw,28
5/4/2019,Spiderman,si,2
5/4/2019,Spiderman,md,0
6/3/2019,Spiderman,co,23829
6/3/2019,Spiderman,cn,25
6/3/2019,Spiderman,row,0
6/14/2019,Spiderman,de,5775
6/14/2019,Spiderman,pa,137
6/14/2019,Spiderman,sa,34
6/14/2019,Spiderman,mt,7
6/14/2019,Spiderman,et,14
6/14/2019,Spiderman,jm,2
6/14/2019,Spiderman,rw,39
5/31/2019,Spiderman,no,1192
5/31/2019,Spiderman,my,5180
5/31/2019,Spiderman,ee,6
5/31/2019,Spiderman,pk,92
5/31/2019,Spiderman,mt,11
6/13/2019,Spiderman,fi,1989
6/13/2019,Spiderman,pr,5
7/1/2019,Spiderman,ph,31680
7/1/2019,Spiderman,ro,36
5/24/2019,Spiderman,ph,25782
5/24/2019,Spiderman,jp,170
5/24/2019,Spiderman,jm,14
5/24/2019,Spiderman,ht,2
5/24/2019,Spiderman,gp,7
6/7/2019,Spiderman,ca,18428
6/7/2019,Spiderman,lk,17
6/7/2019,Spiderman,tw,4972
6/7/2019,Spiderman,bi,4
6/9/2019,Spiderman,gp,0
6/10/2019,Spiderman,ky,1
5/15/2019,Spiderman,ua,28
5/15/2019,Spiderman,hk,0
5/15/2019,Spiderman,az,6
6/12/2019,Spiderman,in,59590
6/12/2019,Spiderman,us,248401
6/12/2019,Spiderman,pt,38
6/12/2019,Spiderman,bt,3
6/12/2019,Spiderman,cu,0
5/14/2019,Spiderman,co,29350
5/14/2019,Spiderman,mu,3
5/14/2019,Spiderman,bb,1
5/14/2019,Spiderman,mn,2
5/14/2019,Spiderman,mg,23
6/2/2019,Spiderman,zm,9
5/22/2019,Spiderman,se,2374
5/22/2019,Spiderman,kz,0
5/22/2019,Spiderman,ml,2
6/28/2019,Spiderman,ae,28
6/28/2019,Spiderman,be,71
5/23/2019,Spiderman,my,7301
5/23/2019,Spiderman,cn,18
5/23/2019,Spiderman,gh,48
5/23/2019,Spiderman,gl,0
5/5/2019,Spiderman,gb,21330
5/5/2019,Spiderman,am,2
5/5/2019,Spiderman,np,20
5/5/2019,Spiderman,mv,0
5/29/2019,Spiderman,mt,4
5/8/2019,Spiderman,fr,23426
5/8/2019,Spiderman,za,71
5/19/2019,Spiderman,uy,126
5/19/2019,Spiderman,pa,134
5/19/2019,Spiderman,td,6
6/30/2019,Spiderman,cn,48
6/30/2019,Spiderman,pr,15
6/30/2019,Spiderman,tt,2
6/30/2019,Spiderman,bj,5
6/30/2019,Spiderman,lu,1
5/28/2019,Spiderman,sm,3
6/29/2019,Spiderman,kz,0
6/29/2019,Spiderman,mw,8
6/29/2019,Spiderman,gf,0
6/20/2019,Spiderman,ug,2
5/7/2019,Spiderman,tn,50
5/7/2019,Spiderman,lr,6
5/7/2019,Spiderman,sk,0
5/7/2019,Spiderman,so,3
5/30/2019,Spiderman,ae,50
5/30/2019,Spiderman,np,43
5/30/2019,Spiderman,gr,27
5/30/2019,Spiderman,rs,6
5/30/2019,Spiderman,tt,1
6/6/2019,Spiderman,bo,34
6/6/2019,Spiderman,hk,0
6/6/2019,Spiderman,lr,2
5/6/2019,Spiderman,cn,9
5/6/2019,Spiderman,se,2341
5/6/2019,Spiderman,it,10430
5/6/2019,Spiderman,no,1449
5/6/2019,Spiderman,ba,11
5/6/2019,Spiderman,ug,2
5/6/2019,Spiderman,ga,3
5/6/2019,Spiderman,zm,6
5/6/2019,Spiderman,gd,0
5/1/2019,Spiderman,np,48
5/27/2019,Spiderman,ge,2
5/27/2019,Spiderman,zw,37
5/27/2019,Spiderman,gh,27
5/27/2019,Spiderman,rw,1
5/27/2019,Spiderman,ga,0
6/18/2019,Spiderman,fr,18264
6/18/2019,Spiderman,ch,83
6/18/2019,Spiderman,uz,3
6/18/2019,Spiderman,az,0
6/4/2019,Spiderman,lt,1
6/4/2019,Spiderman,dj,1
5/20/2019,Spiderman,fi,2286
5/20/2019,Spiderman,ca,18817
5/20/2019,Spiderman,cr,7
5/20/2019,Spiderman,ua,22
6/15/2019,Spiderman,it,8237
6/15/2019,Spiderman,dz,79
6/15/2019,Spiderman,ru,0
6/8/2019,Spiderman,bs,0
6/8/2019,Spiderman,cf,2
6/8/2019,Spiderman,ht,14
6/25/2019,Spiderman,it,10419
6/25/2019,Spiderman,kz,2
5/3/2019,Spiderman,gr,118
5/3/2019,Spiderman,cz,10
5/3/2019,Spiderman,ye,14
5/3/2019,Spiderman,sb,1
5/3/2019,Spiderman,so,3
6/27/2019,Spiderman,ec,141
6/27/2019,Spiderman,cl,8991
6/27/2019,Spiderman,au,11704
6/27/2019,Spiderman,gr,51
6/27/2019,Spiderman,kg,2
5/13/2019,Spiderman,gr,94
5/13/2019,Spiderman,cv,14
5/13/2019,Spiderman,bt,36
6/10/2019,Spiderman,cz,6
6/10/2019,Spiderman,bo,37
6/9/2019,Spiderman,th,7998
6/10/2019,Spiderman,ch,154
6/10/2019,Spiderman,iq,30
6/10/2019,Spiderman,qa,9
6/9/2019,Spiderman,do,22
6/9/2019,Spiderman,af,10
5/25/2019,Spiderman,,0
6/17/2019,Spiderman,py,4
6/17/2019,Spiderman,no,1497
6/17/2019,Spiderman,tr,48
6/17/2019,Spiderman,na,10
6/17/2019,Spiderman,tl,4
6/17/2019,Spiderman,ml,2
6/11/2019,Spiderman,ve,14730
6/11/2019,Spiderman,ie,1071
6/11/2019,Spiderman,md,0
6/24/2019,Spiderman,ae,18
6/24/2019,Spiderman,ag,1
5/2/2019,Spiderman,bj,34
5/2/2019,Spiderman,hr,3
5/1/2019,Spiderman,ua,52
5/2/2019,Spiderman,yt,0
5/2/2019,Spiderman,sb,5
6/16/2019,Spiderman,mx,15739
6/16/2019,Spiderman,gh,29
6/16/2019,Spiderman,bh,6
5/10/2019,Spiderman,kh,6
5/10/2019,Spiderman,bt,8
6/26/2019,Spiderman,at,804
6/26/2019,Spiderman,bg,27
6/26/2019,Spiderman,za,31
5/12/2019,Spiderman,fi,2216
5/12/2019,Spiderman,es,11832
5/12/2019,Spiderman,sg,5274
5/12/2019,Spiderman,az,14
5/12/2019,Spiderman,dj,1
5/9/2019,Spiderman,cl,8102
5/9/2019,Spiderman,ng,48
5/9/2019,Spiderman,lv,21
5/9/2019,Spiderman,ru,0
5/21/2019,Spiderman,gp,0
5/18/2019,Spiderman,pr,8
5/18/2019,Spiderman,sa,17
5/18/2019,Spiderman,ie,1048
5/18/2019,Spiderman,dk,896
5/18/2019,Spiderman,cz,24
5/18/2019,Spiderman,do,14
5/16/2019,Spiderman,co,27416
5/16/2019,Spiderman,af,15
5/16/2019,Spiderman,bw,1
6/22/2019,Spiderman,ls,3
6/22/2019,Spiderman,mm,5
6/23/2019,Spiderman,au,6440
6/23/2019,Spiderman,id,29050
6/23/2019,Spiderman,bd,173
6/23/2019,Spiderman,jm,16
6/23/2019,Spiderman,zw,6
6/23/2019,Spiderman,mf,0
6/1/2019,Spiderman,dz,56
6/1/2019,Spiderman,al,0
5/11/2019,Spiderman,dk,988
5/11/2019,Spiderman,,0
5/4/2019,Spiderman,cl,6723
5/4/2019,Spiderman,za,15
5/4/2019,Spiderman,hn,7
5/4/2019,Spiderman,lk,26
5/17/2019,Spiderman,gb,20609
5/17/2019,Spiderman,hn,28
5/17/2019,Spiderman,np,14
5/17/2019,Spiderman,sn,2
5/17/2019,Spiderman,kw,0
6/3/2019,Spiderman,gb,26016
6/3/2019,Spiderman,pa,190
6/3/2019,Spiderman,ec,134
6/3/2019,Spiderman,unknown,1681
6/14/2019,Spiderman,id,35666
6/14/2019,Spiderman,gp,0
6/14/2019,Spiderman,pr,6
6/14/2019,Spiderman,mh,1
5/31/2019,Spiderman,pe,18254
5/31/2019,Spiderman,,0
6/13/2019,Spiderman,pa,103
6/13/2019,Spiderman,ee,11
6/13/2019,Spiderman,ag,2
6/13/2019,Spiderman,kg,0
6/13/2019,Spiderman,rw,37
7/1/2019,Spiderman,qa,14
7/1/2019,Spiderman,kz,9
5/24/2019,Spiderman,kh,544
5/24/2019,Spiderman,mg,11
